Open,High,Low,Close,Volume ,Moving Average 50,NextHigherorLower,Open1Prev,High1Prev,Low1Prev,Close1Prev,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
401.45,401.66,400.35,401.09,1114400,1702250,0,401.461,401.8743,400.82,401.45,402.71,402.75,400.79,401.461,403.77,404.04,402.51,402.76,403.13,403.91,402.81,403.77
401.09,401.32,400.38,400.67,802400,1693998,1,401.45,401.66,400.35,401.09,401.461,401.8743,400.82,401.45,402.71,402.75,400.79,401.461,403.77,404.04,402.51,402.76
400.69,401.76,400.49,401.535,748900,1678212,0,401.09,401.32,400.38,400.67,401.45,401.66,400.35,401.09,401.461,401.8743,400.82,401.45,402.71,402.75,400.79,401.461
401.55,401.745,399.56,400.04,1175200,1664882,1,400.69,401.76,400.49,401.535,401.09,401.32,400.38,400.67,401.45,401.66,400.35,401.09,401.461,401.8743,400.82,401.45
400.04,401.33,399.93,401.0865,995300,1653404,1,401.55,401.745,399.56,400.04,400.69,401.76,400.49,401.535,401.09,401.32,400.38,400.67,401.45,401.66,400.35,401.09
401.07,402.03,400.66,401.91,1242400,1651590,1,400.04,401.33,399.93,401.0865,401.55,401.745,399.56,400.04,400.69,401.76,400.49,401.535,401.09,401.32,400.38,400.67
401.925,402.43,401.44,401.95,1001400,1647132,1,401.07,402.03,400.66,401.91,400.04,401.33,399.93,401.0865,401.55,401.745,399.56,400.04,400.69,401.76,400.49,401.535
401.96,403.8,401.5204,403.14,1325000,1653638,0,401.925,402.43,401.44,401.95,401.07,402.03,400.66,401.91,400.04,401.33,399.93,401.0865,401.55,401.745,399.56,400.04
403.14,403.625,402.75,402.89,916300,1642902,0,401.96,403.8,401.5204,403.14,401.925,402.43,401.44,401.95,401.07,402.03,400.66,401.91,400.04,401.33,399.93,401.0865
402.89,403.08,402.05,402.24,646200,1629504,0,403.14,403.625,402.75,402.89,401.96,403.8,401.5204,403.14,401.925,402.43,401.44,401.95,401.07,402.03,400.66,401.91
402.22,402.36,401.25,401.57,745600,1624246,0,402.89,403.08,402.05,402.24,403.14,403.625,402.75,402.89,401.96,403.8,401.5204,403.14,401.925,402.43,401.44,401.95
401.57,401.61,400.84,401.39,580200,1607094,0,402.22,402.36,401.25,401.57,402.89,403.08,402.05,402.24,403.14,403.625,402.75,402.89,401.96,403.8,401.5204,403.14
401.34,401.4,400.45,400.82,664200,1599718,0,401.57,401.61,400.84,401.39,402.22,402.36,401.25,401.57,402.89,403.08,402.05,402.24,403.14,403.625,402.75,402.89
400.82,401.44,400.59,400.6501,614400,1578494,0,401.34,401.4,400.45,400.82,401.57,401.61,400.84,401.39,402.22,402.36,401.25,401.57,402.89,403.08,402.05,402.24
400.6501,400.875,399.96,400.55,991100,1581880,0,400.82,401.44,400.59,400.6501,401.34,401.4,400.45,400.82,401.57,401.61,400.84,401.39,402.22,402.36,401.25,401.57
400.53,400.84,399.85,399.91,709000,1576864,1,400.6501,400.875,399.96,400.55,400.82,401.44,400.59,400.6501,401.34,401.4,400.45,400.82,401.57,401.61,400.84,401.39
399.91,401.68,399.77,401.45,981900,1574580,0,400.53,400.84,399.85,399.91,400.6501,400.875,399.96,400.55,400.82,401.44,400.59,400.6501,401.34,401.4,400.45,400.82
401.45,401.62,398.7,398.86,1387200,1581696,0,399.91,401.68,399.77,401.45,400.53,400.84,399.85,399.91,400.6501,400.875,399.96,400.55,400.82,401.44,400.59,400.6501
398.84,399.13,398.34,398.78,1395100,1591372,1,401.45,401.62,398.7,398.86,399.91,401.68,399.77,401.45,400.53,400.84,399.85,399.91,400.6501,400.875,399.96,400.55
398.78,399.55,398.66,399.025,1192300,1590906,0,398.84,399.13,398.34,398.78,401.45,401.62,398.7,398.86,399.91,401.68,399.77,401.45,400.53,400.84,399.85,399.91
399.025,399.75,398.1,398.47,1003900,1577086,1,398.78,399.55,398.66,399.025,398.84,399.13,398.34,398.78,401.45,401.62,398.7,398.86,399.91,401.68,399.77,401.45
398.475,398.93,398,398.7984,1122300,1577228,0,399.025,399.75,398.1,398.47,398.78,399.55,398.66,399.025,398.84,399.13,398.34,398.78,401.45,401.62,398.7,398.86
398.81,398.84,397.53,397.56,807500,1575216,0,398.475,398.93,398,398.7984,399.025,399.75,398.1,398.47,398.78,399.55,398.66,399.025,398.84,399.13,398.34,398.78
397.56,397.77,396.83,396.98,1247600,1578406,0,398.81,398.84,397.53,397.56,398.475,398.93,398,398.7984,399.025,399.75,398.1,398.47,398.78,399.55,398.66,399.025
396.98,397.1,396.3,396.3801,1504100,1585520,0,397.56,397.77,396.83,396.98,398.81,398.84,397.53,397.56,398.475,398.93,398,398.7984,399.025,399.75,398.1,398.47
396.3801,396.5001,395.65,396.05,1866700,1594576,1,396.98,397.1,396.3,396.3801,397.56,397.77,396.83,396.98,398.81,398.84,397.53,397.56,398.475,398.93,398,398.7984
396.05,396.76,395.93,396.18,1018600,1579130,1,396.3801,396.5001,395.65,396.05,396.98,397.1,396.3,396.3801,397.56,397.77,396.83,396.98,398.81,398.84,397.53,397.56
396.18,396.91,396.17,396.3,845100,1565096,1,396.05,396.76,395.93,396.18,396.3801,396.5001,395.65,396.05,396.98,397.1,396.3,396.3801,397.56,397.77,396.83,396.98
396.3,396.97,395.51,396.73,1211800,1557094,0,396.18,396.91,396.17,396.3,396.05,396.76,395.93,396.18,396.3801,396.5001,395.65,396.05,396.98,397.1,396.3,396.3801
396.75,397.03,395.47,395.61,1162800,1532728,1,396.3,396.97,395.51,396.73,396.18,396.91,396.17,396.3,396.05,396.76,395.93,396.18,396.3801,396.5001,395.65,396.05
395.61,396.31,395.27,396,1215500,1467376,0,396.75,397.03,395.47,395.61,396.3,396.97,395.51,396.73,396.18,396.91,396.17,396.3,396.05,396.76,395.93,396.18
396,396.4,394.92,394.98,1016400,1385232,0,395.61,396.31,395.27,396,396.75,397.03,395.47,395.61,396.3,396.97,395.51,396.73,396.18,396.91,396.17,396.3
394.98,395.09,394.57,394.63,1150300,1324692,0,396,396.4,394.92,394.98,395.61,396.31,395.27,396,396.75,397.03,395.47,395.61,396.3,396.97,395.51,396.73
394.63,394.66,393.76,394.54,1764400,1304706,0,394.98,395.09,394.57,394.63,396,396.4,394.92,394.98,395.61,396.31,395.27,396,396.75,397.03,395.47,395.61
394.535,394.94,393.98,394.27,1206800,1269020,0,394.63,394.66,393.76,394.54,394.98,395.09,394.57,394.63,396,396.4,394.92,394.98,395.61,396.31,395.27,396
394.26,394.69,393.25,393.52,1637000,1250342,1,394.535,394.94,393.98,394.27,394.63,394.66,393.76,394.54,394.98,395.09,394.57,394.63,396,396.4,394.92,394.98
393.52,395.34,393.44,395.34,1970800,1238262,0,394.26,394.69,393.25,393.52,394.535,394.94,393.98,394.27,394.63,394.66,393.76,394.54,394.98,395.09,394.57,394.63
395.32,395.46,394.25,394.32,1076200,1223298,1,393.52,395.34,393.44,395.34,394.26,394.69,393.25,393.52,394.535,394.94,393.98,394.27,394.63,394.66,393.76,394.54
394.31,395.08,393.92,395.02,827000,1195546,1,395.32,395.46,394.25,394.32,393.52,395.34,393.44,395.34,394.26,394.69,393.25,393.52,394.535,394.94,393.98,394.27
395.015,395.93,394.59,395.44,1461600,1190686,1,394.31,395.08,393.92,395.02,395.32,395.46,394.25,394.32,393.52,395.34,393.44,395.34,394.26,394.69,393.25,393.52
395.45,396.46,394.58,396.29,1411000,1172018,0,395.015,395.93,394.59,395.44,394.31,395.08,393.92,395.02,395.32,395.46,394.25,394.32,393.52,395.34,393.44,395.34
396.3,397.34,395.7,396,1889900,1176298,1,395.45,396.46,394.58,396.29,395.015,395.93,394.59,395.44,394.31,395.08,393.92,395.02,395.32,395.46,394.25,394.32
396,397.04,395.35,397.0035,1579200,1159936,0,396.3,397.34,395.7,396,395.45,396.46,394.58,396.29,395.015,395.93,394.59,395.44,394.31,395.08,393.92,395.02
397.025,397.39,396.45,396.97,1131900,1154454,1,396,397.04,395.35,397.0035,396.3,397.34,395.7,396,395.45,396.46,394.58,396.29,395.015,395.93,394.59,395.44
396.98,397.98,396.17,397.9,1413500,1161276,0,397.025,397.39,396.45,396.97,396,397.04,395.35,397.0035,396.3,397.34,395.7,396,395.45,396.46,394.58,396.29
397.9,398.16,396.4,396.6,1247100,1156110,0,396.98,397.98,396.17,397.9,397.025,397.39,396.45,396.97,396,397.04,395.35,397.0035,396.3,397.34,395.7,396
396.6,396.86,395.34,395.63,1125400,1153956,0,397.9,398.16,396.4,396.6,396.98,397.98,396.17,397.9,397.025,397.39,396.45,396.97,396,397.04,395.35,397.0035
395.62,396.07,395.17,395.33,935500,1151188,0,396.6,396.86,395.34,395.63,397.9,398.16,396.4,396.6,396.98,397.98,396.17,397.9,397.025,397.39,396.45,396.97
395.33,395.52,394.56,394.61,1294200,1149896,1,395.62,396.07,395.17,395.33,396.6,396.86,395.34,395.63,397.9,398.16,396.4,396.6,396.98,397.98,396.17,397.9
394.58,395.32,394.18,395.18,1170600,1150864,0,395.33,395.52,394.56,394.61,395.62,396.07,395.17,395.33,396.6,396.86,395.34,395.63,397.9,398.16,396.4,396.6
395.14,395.75,394.55,394.81,1266400,1153904,1,394.58,395.32,394.18,395.18,395.33,395.52,394.56,394.61,395.62,396.07,395.17,395.33,396.6,396.86,395.34,395.63
394.81,395.5,393.93,394.94,1534100,1168538,0,395.14,395.75,394.55,394.81,394.58,395.32,394.18,395.18,395.33,395.52,394.56,394.61,395.62,396.07,395.17,395.33
394.95,395.225,394.24,394.41,1404500,1181650,1,394.81,395.5,393.93,394.94,395.14,395.75,394.55,394.81,394.58,395.32,394.18,395.18,395.33,395.52,394.56,394.61
394.41,395.4226,394.31,394.69,1149700,1181140,0,394.95,395.225,394.24,394.41,394.81,395.5,393.93,394.94,395.14,395.75,394.55,394.81,394.58,395.32,394.18,395.18
394.69,395.22,394.25,394.391,1559500,1192424,0,394.41,395.4226,394.31,394.69,394.95,395.225,394.24,394.41,394.81,395.5,393.93,394.94,395.14,395.75,394.55,394.81
394.391,394.43,393.19,393.33,2228900,1212154,1,394.69,395.22,394.25,394.391,394.41,395.4226,394.31,394.69,394.95,395.225,394.24,394.41,394.81,395.5,393.93,394.94
393.3,393.81,393.09,393.37,1944700,1231020,0,394.391,394.43,393.19,393.33,394.69,395.22,394.25,394.391,394.41,395.4226,394.31,394.69,394.95,395.225,394.24,394.41
393.37,393.37,392.4,392.48,3019400,1264908,0,393.3,393.81,393.09,393.37,394.391,394.43,393.19,393.33,394.69,395.22,394.25,394.391,394.41,395.4226,394.31,394.69
392.45,392.96,391.96,392.46,4241600,1331414,1,393.37,393.37,392.4,392.48,393.3,393.81,393.09,393.37,394.391,394.43,393.19,393.33,394.69,395.22,394.25,394.391
392.45,392.83,392.08,392.77,5198100,1422452,0,392.45,392.96,391.96,392.46,393.37,393.37,392.4,392.48,393.3,393.81,393.09,393.37,394.391,394.43,393.19,393.33
389.58,390.65,387.96,387.99,4084100,1489222,0,392.45,392.83,392.08,392.77,392.45,392.96,391.96,392.46,393.37,393.37,392.4,392.48,393.3,393.81,393.09,393.37
387.99,388.91,387.11,387.38,2536900,1528356,1,389.58,390.65,387.96,387.99,392.45,392.83,392.08,392.77,392.45,392.96,391.96,392.46,393.37,393.37,392.4,392.48
387.38,389.46,386.92,389.05,2423200,1563536,1,387.99,388.91,387.11,387.38,389.58,390.65,387.96,387.99,392.45,392.83,392.08,392.77,392.45,392.96,391.96,392.46
389.06,391.28,388.4,389.59,2374500,1598738,1,387.38,389.46,386.92,389.05,387.99,388.91,387.11,387.38,389.58,390.65,387.96,387.99,392.45,392.83,392.08,392.77
389.59,390.59,388.6606,390.05,1805100,1615018,0,389.06,391.28,388.4,389.59,387.38,389.46,386.92,389.05,387.99,388.91,387.11,387.38,389.58,390.65,387.96,387.99
390.05,390.05,387.94,388.6,2021200,1641262,0,389.59,390.59,388.6606,390.05,389.06,391.28,388.4,389.59,387.38,389.46,386.92,389.05,387.99,388.91,387.11,387.38
388.6,388.68,387.33,388.38,1819200,1658008,1,390.05,390.05,387.94,388.6,389.59,390.59,388.6606,390.05,389.06,391.28,388.4,389.59,387.38,389.46,386.92,389.05
388.38,391.4,388.3,391.05,1768200,1665628,1,388.6,388.68,387.33,388.38,390.05,390.05,387.94,388.6,389.59,390.59,388.6606,390.05,389.06,391.28,388.4,389.59
391.05,392.75,390.7,391.85,2760900,1692944,0,388.38,391.4,388.3,391.05,388.6,388.68,387.33,388.38,390.05,390.05,387.94,388.6,389.59,390.59,388.6606,390.05
391.85,392.36,390.77,391.64,1708100,1703260,1,391.05,392.75,390.7,391.85,388.38,391.4,388.3,391.05,388.6,388.68,387.33,388.38,390.05,390.05,387.94,388.6
391.64,393.74,391.21,393.28,1891400,1721010,0,391.85,392.36,390.77,391.64,391.05,392.75,390.7,391.85,388.38,391.4,388.3,391.05,388.6,388.68,387.33,388.38
393.26,393.42,391.59,391.9898,1651400,1731592,0,391.64,393.74,391.21,393.28,391.85,392.36,390.77,391.64,391.05,392.75,390.7,391.85,388.38,391.4,388.3,391.05
392.04,392.7,390.79,391.31,1543800,1746318,1,393.26,393.42,391.59,391.9898,391.64,393.74,391.21,393.28,391.85,392.36,390.77,391.64,391.05,392.75,390.7,391.85
391.31,392.56,390.89,392.411,1202100,1745408,0,392.04,392.7,390.79,391.31,393.26,393.42,391.59,391.9898,391.64,393.74,391.21,393.28,391.85,392.36,390.77,391.64
392.4242,392.5,390.78,391.26,1270300,1740732,1,391.31,392.56,390.89,392.411,392.04,392.7,390.79,391.31,393.26,393.42,391.59,391.9898,391.64,393.74,391.21,393.28
391.27,392.48,390.87,392,959500,1722588,1,392.4242,392.5,390.78,391.26,391.31,392.56,390.89,392.411,392.04,392.7,390.79,391.31,393.26,393.42,391.59,391.9898
392,393.38,391.91,393.29,1036000,1722936,1,391.27,392.48,390.87,392,392.4242,392.5,390.78,391.26,391.31,392.56,390.89,392.411,392.04,392.7,390.79,391.31
393.29,394.24,393.07,394.02,1480800,1735650,1,392,393.38,391.91,393.29,391.27,392.48,390.87,392,392.4242,392.5,390.78,391.26,391.31,392.56,390.89,392.411
394.02,394.7,393.01,394.66,1588100,1743176,1,393.29,394.24,393.07,394.02,392,393.38,391.91,393.29,391.27,392.48,390.87,392,392.4242,392.5,390.78,391.26
394.66,395.61,393.91,395.59,1261400,1745148,0,394.02,394.7,393.01,394.66,393.29,394.24,393.07,394.02,392,393.38,391.91,393.29,391.27,392.48,390.87,392
395.6,395.8,394.04,394.08,1275800,1746354,0,394.66,395.61,393.91,395.59,394.02,394.7,393.01,394.66,393.29,394.24,393.07,394.02,392,393.38,391.91,393.29
394.08,394.29,393.4311,393.89,909000,1744206,0,395.6,395.8,394.04,394.08,394.66,395.61,393.91,395.59,394.02,394.7,393.01,394.66,393.29,394.24,393.07,394.02
393.89,394.18,392.72,392.89,893200,1739064,1,394.08,394.29,393.4311,393.89,395.6,395.8,394.04,394.08,394.66,395.61,393.91,395.59,394.02,394.7,393.01,394.66
392.93,393.52,392.58,392.9859,806500,1719906,0,393.89,394.18,392.72,392.89,394.08,394.29,393.4311,393.89,395.6,395.8,394.04,394.08,394.66,395.61,393.91,395.59
393.01,393.35,391.416,391.96,1239600,1720562,1,392.93,393.52,392.58,392.9859,393.89,394.18,392.72,392.89,394.08,394.29,393.4311,393.89,395.6,395.8,394.04,394.08
391.96,392.83,391.59,392.74,1122500,1710272,0,393.01,393.35,391.416,391.96,392.93,393.52,392.58,392.9859,393.89,394.18,392.72,392.89,394.08,394.29,393.4311,393.89
392.74,392.77,391.34,391.41,1129700,1693450,0,391.96,392.83,391.59,392.74,393.01,393.35,391.416,391.96,392.93,393.52,392.58,392.9859,393.89,394.18,392.72,392.89
391.41,391.55,390.28,390.3451,1100500,1693936,0,392.74,392.77,391.34,391.41,391.96,392.83,391.59,392.74,393.01,393.35,391.416,391.96,392.93,393.52,392.58,392.9859
390.35,390.35,389.17,389.63,1410700,1705610,0,391.41,391.55,390.28,390.3451,392.74,392.77,391.34,391.41,391.96,392.83,391.59,392.74,393.01,393.35,391.416,391.96
389.62,389.71,388.66,388.697,1426400,1704906,1,390.35,390.35,389.17,389.63,391.41,391.55,390.28,390.3451,392.74,392.77,391.34,391.41,391.96,392.83,391.59,392.74
388.697,389.01,388.16,388.955,1590600,1708498,1,389.62,389.71,388.66,388.697,390.35,390.35,389.17,389.63,391.41,391.55,390.28,390.3451,392.74,392.77,391.34,391.41
388.945,389.45,388.41,389.19,1103600,1692772,0,388.697,389.01,388.16,388.955,389.62,389.71,388.66,388.697,390.35,390.35,389.17,389.63,391.41,391.55,390.28,390.3451
389.19,389.71,388.27,389.1472,993200,1681052,1,388.945,389.45,388.41,389.19,388.697,389.01,388.16,388.955,389.62,389.71,388.66,388.697,390.35,390.35,389.17,389.63
389.125,389.58,388.26,389.195,994200,1678298,1,389.19,389.71,388.27,389.1472,388.945,389.45,388.41,389.19,388.697,389.01,388.16,388.955,389.62,389.71,388.66,388.697
389.195,390.07,388.695,389.9193,907600,1668180,1,389.125,389.58,388.26,389.195,389.19,389.71,388.27,389.1472,388.945,389.45,388.41,389.19,388.697,389.01,388.16,388.955
389.9193,390.83,389.72,390.5099,1126200,1665762,1,389.195,390.07,388.695,389.9193,389.125,389.58,388.26,389.195,389.19,389.71,388.27,389.1472,388.945,389.45,388.41,389.19
390.51,391.81,390.44,391.65,907800,1661410,0,389.9193,390.83,389.72,390.5099,389.195,390.07,388.695,389.9193,389.125,389.58,388.26,389.195,389.19,389.71,388.27,389.1472
391.65,391.94,390.97,390.97,911900,1660938,1,390.51,391.81,390.44,391.65,389.9193,390.83,389.72,390.5099,389.195,390.07,388.695,389.9193,389.125,389.58,388.26,389.195
390.97,392.09,389.79,392.09,1180800,1658670,0,391.65,391.94,390.97,390.97,390.51,391.81,390.44,391.65,389.9193,390.83,389.72,390.5099,389.195,390.07,388.695,389.9193
392.09,392.36,390.95,391.29,815100,1651560,0,390.97,392.09,389.79,392.09,391.65,391.94,390.97,390.97,390.51,391.81,390.44,391.65,389.9193,390.83,389.72,390.5099
391.2403,391.65,390.64,391.22,743800,1641108,0,392.09,392.36,390.95,391.29,390.97,392.09,389.79,392.09,391.65,391.94,390.97,390.97,390.51,391.81,390.44,391.65
391.22,391.82,390.27,390.47,584400,1622114,0,391.2403,391.65,390.64,391.22,392.09,392.36,390.95,391.29,390.97,392.09,389.79,392.09,391.65,391.94,390.97,390.97
390.47,391.1,389.58,389.75,866500,1611354,0,391.22,391.82,390.27,390.47,391.2403,391.65,390.64,391.22,392.09,392.36,390.95,391.29,390.97,392.09,389.79,392.09
389.76,389.97,389.16,389.62,686900,1602098,1,390.47,391.1,389.58,389.75,391.22,391.82,390.27,390.47,391.2403,391.65,390.64,391.22,392.09,392.36,390.95,391.29
389.62,390.6,389.34,389.6807,653800,1583984,0,389.76,389.97,389.16,389.62,390.47,391.1,389.58,389.75,391.22,391.82,390.27,390.47,391.2403,391.65,390.64,391.22
389.68,390.33,388.82,389.04,739200,1554190,1,389.62,390.6,389.34,389.6807,389.76,389.97,389.16,389.62,390.47,391.1,389.58,389.75,391.22,391.82,390.27,390.47
389.04,389.91,388.88,389.31,552100,1526338,1,389.68,390.33,388.82,389.04,389.62,390.6,389.34,389.6807,389.76,389.97,389.16,389.62,390.47,391.1,389.58,389.75
389.31,389.6,388.67,389.34,441800,1474786,0,389.04,389.91,388.88,389.31,389.68,390.33,388.82,389.04,389.62,390.6,389.34,389.6807,389.76,389.97,389.16,389.62
389.34,389.7617,388.25,388.64,771800,1405390,0,389.31,389.6,388.67,389.34,389.04,389.91,388.88,389.31,389.68,390.33,388.82,389.04,389.62,390.6,389.34,389.6807
388.65,388.98,387.72,387.845,811500,1317658,0,389.34,389.7617,388.25,388.64,389.31,389.6,388.67,389.34,389.04,389.91,388.88,389.31,389.68,390.33,388.82,389.04
387.845,388.06,387.52,387.67,713300,1250242,0,388.65,388.98,387.72,387.845,389.34,389.7617,388.25,388.64,389.31,389.6,388.67,389.34,389.04,389.91,388.88,389.31
387.67,387.87,386.54,386.59,1012000,1219744,1,387.845,388.06,387.52,387.67,388.65,388.98,387.72,387.845,389.34,389.7617,388.25,388.64,389.31,389.6,388.67,389.34
386.59,387.05,386.54,386.73,861800,1188516,1,387.67,387.87,386.54,386.59,387.845,388.06,387.52,387.67,388.65,388.98,387.72,387.845,389.34,389.7617,388.25,388.64
386.73,387.64,386.34,387.04,1062400,1162274,1,386.59,387.05,386.54,386.73,387.67,387.87,386.54,386.59,387.845,388.06,387.52,387.67,388.65,388.98,387.72,387.845
387.04,387.96,386.84,387.545,1300600,1152184,0,386.73,387.64,386.34,387.04,386.59,387.05,386.54,386.73,387.67,387.87,386.54,386.59,387.845,388.06,387.52,387.67
387.545,387.57,386.0577,386.1,991300,1131586,1,387.04,387.96,386.84,387.545,386.73,387.64,386.34,387.04,386.59,387.05,386.54,386.73,387.67,387.87,386.54,386.59
386.1,386.77,386.02,386.66,785100,1110904,1,387.545,387.57,386.0577,386.1,387.04,387.96,386.84,387.545,386.73,387.64,386.34,387.04,386.59,387.05,386.54,386.73
386.64,387.33,386.34,387.1905,763600,1090812,0,386.1,386.77,386.02,386.66,387.545,387.57,386.0577,386.1,387.04,387.96,386.84,387.545,386.73,387.64,386.34,387.04
387.1905,387.76,386.37,386.68,744200,1050478,1,386.64,387.33,386.34,387.1905,386.1,386.77,386.02,386.66,387.545,387.57,386.0577,386.1,387.04,387.96,386.84,387.545
386.6675,387.34,386.25,386.96,1353300,1043382,0,387.1905,387.76,386.37,386.68,386.64,387.33,386.34,387.1905,386.1,386.77,386.02,386.66,387.545,387.57,386.0577,386.1
386.96,387.17,385.6557,386.22,1235000,1030254,0,386.6675,387.34,386.25,386.96,387.1905,387.76,386.37,386.68,386.64,387.33,386.34,387.1905,386.1,386.77,386.02,386.66
386.22,386.24,385.38,385.515,980400,1016834,1,386.96,387.17,385.6557,386.22,386.6675,387.34,386.25,386.96,387.1905,387.76,386.37,386.68,386.64,387.33,386.34,387.1905
385.515,385.87,385.155,385.62,967800,1005314,0,386.22,386.24,385.38,385.515,386.96,387.17,385.6557,386.22,386.6675,387.34,386.25,386.96,387.1905,387.76,386.37,386.68
385.61,386.32,385.485,385.57,1039100,1002054,1,385.515,385.87,385.155,385.62,386.22,386.24,385.38,385.515,386.96,387.17,385.6557,386.22,386.6675,387.34,386.25,386.96
385.58,386.47,385.15,385.86,1004000,996728,0,385.61,386.32,385.485,385.57,385.515,385.87,385.155,385.62,386.22,386.24,385.38,385.515,386.96,387.17,385.6557,386.22
385.86,386.17,385.38,385.7349,779300,993124,1,385.58,386.47,385.15,385.86,385.61,386.32,385.485,385.57,385.515,385.87,385.155,385.62,386.22,386.24,385.38,385.515
385.7349,387.01,385.48,386.91,1385200,1000108,0,385.86,386.17,385.38,385.7349,385.58,386.47,385.15,385.86,385.61,386.32,385.485,385.57,385.515,385.87,385.155,385.62
386.96,387.08,385.8,386.2,952100,989534,1,385.7349,387.01,385.48,386.91,385.86,386.17,385.38,385.7349,385.58,386.47,385.15,385.86,385.61,386.32,385.485,385.57
386.22,386.29,385.37,386.23,1128800,980348,1,386.96,387.08,385.8,386.2,385.7349,387.01,385.48,386.91,385.86,386.17,385.38,385.7349,385.58,386.47,385.15,385.86
